region_country,category,parameter,mode,powertrain,year,unit,value,Aggregate group
USA,Historical,Battery demand,Cars,EV,2014,GWh,3.4,Other
Canada,Historical,EV sales share,Cars,EV,2019,percent,3.4,Other
EU27,Historical,EV stock share,Cars,EV,2023,percent,3.4,EU27
Iceland,Historical,EV stock share,Cars,EV,2018,percent,3.4,Other
New Zealand,Historical,EV sales share,Cars,EV,2017,percent,3.4,Other
Sweden,Historical,EV sales share,Cars,EV,2016,percent,3.4,Other
Asia Pacific,Historical,EV sales share,Cars,EV,2018,percent,3.3,Aggregate_sales_stock
Asia Pacific,Historical,EV sales share,Cars,EV,2019,percent,3.3,Aggregate_sales_stock
Europe,Historical,EV sales share,Cars,EV,2019,percent,3.3,Aggregate_sales_stock
Netherlands,Historical,EV stock share,Cars,EV,2020,percent,3.3,Other
New Zealand,Historical,EV stock share,Cars,EV,2024,percent,3.3,Other
United Kingdom,Historical,EV sales share,Cars,EV,2019,percent,3.3,Other
Seychelles,Historical,EV sales share,Cars,EV,2020,percent,3.3,Other
India,Historical,Battery demand,Cars,EV,2024,GWh,3.2,Other
India,Projection-STEPS,Battery demand,Cars,EV,2024,GWh,3.2,Other
Belgium,Historical,EV sales share,Cars,EV,2019,percent,3.2,Other
Finland,Historical,EV stock share,Cars,EV,2021,percent,3.2,Other
World,Historical,EV stock share,Cars,EV,2023,percent,3.2,_World
World,Projection-STEPS,EV stock share,Cars,EV,2023,percent,3.2,_World
Estonia,Historical,EV sales share,Cars,EV,2021,percent,3.2,Other
Norway,Historical,EV sales share,Cars,EV,2012,percent,3.1,Other
Switzerland,Historical,EV sales share,Cars,EV,2018,percent,3.1,Other
Czech Republic,Historical,EV sales share,Cars,EV,2021,percent,3.1,Other
Romania,Historical,EV sales share,Cars,EV,2020,percent,3.1,Other
Slovenia,Historical,EV sales share,Cars,EV,2020,percent,3.1,Other
Greece,Historical,EV sales,Cars,BEV,2013,Vehicles,3.0,Other
Greece,Historical,EV stock,Cars,BEV,2013,Vehicles,3.0,Other
Israel,Historical,EV sales,Cars,BEV,2011,Vehicles,3.0,Other
Israel,Historical,EV sales,Cars,BEV,2015,Vehicles,3.0,Other
Mexico,Historical,EV sales,Cars,BEV,2011,Vehicles,3.0,Other
Mexico,Historical,EV stock,Cars,BEV,2011,Vehicles,3.0,Other
Viet Nam,Historical,EV sales,Cars,BEV,2018,Vehicles,3.0,Other
Viet Nam,Historical,EV stock,Cars,BEV,2018,Vehicles,3.0,Other
Viet Nam,Historical,EV stock,Cars,BEV,2019,Vehicles,3.0,Other
Viet Nam,Historical,EV stock,Cars,BEV,2020,Vehicles,3.0,Other
India,Historical,"Oil displacement, million lge",Cars,EV,2013,"Oil displacement, million lge",3.0,Other
Asia Pacific,Historical,EV stock share,Cars,EV,2022,percent,3.0,Aggregate_sales_stock
Austria,Historical,EV stock share,Cars,EV,2022,percent,3.0,Other
Brazil,Historical,EV sales share,Cars,EV,2023,percent,3.0,Other
China,Historical,EV stock share,Cars,EV,2021,percent,3.0,Other
Germany,Historical,EV sales share,Cars,EV,2019,percent,3.0,Other
Portugal,Historical,EV stock share,Cars,EV,2023,percent,3.0,Other
China,Projection-STEPS,EV stock share,Cars,EV,2021,percent,3.0,Other
India,Projection-STEPS,EV stock share,Cars,EV,2030,percent,3.0,Other
Slovakia,Historical,EV sales share,Cars,EV,2021,percent,3.0,Other
Seychelles,Historical,EV sales,Cars,BEV,2015,Vehicles,3.0,Other
Belgium,Historical,EV stock share,Cars,EV,2021,percent,2.9,Other
Colombia,Historical,EV sales share,Cars,EV,2022,percent,2.9,Other
EU27,Historical,EV sales share,Cars,EV,2019,percent,2.9,EU27
Russia,Historical,EV sales share,Cars,EV,2024,percent,2.9,Other
Switzerland,Historical,EV stock share,Cars,EV,2021,percent,2.9,Other
India,Historical,Battery demand,Cars,EV,2023,GWh,2.8,Other
India,Projection-STEPS,Battery demand,Cars,EV,2023,GWh,2.8,Other
Australia,Historical,EV sales share,Cars,EV,2021,percent,2.8,Other
Canada,Historical,EV sales share,Cars,EV,2018,percent,2.8,Other
Japan,Historical,EV sales share,Cars,EV,2022,percent,2.8,Other
Japan,Historical,EV sales share,Cars,EV,2024,percent,2.8,Other
Korea,Historical,EV stock share,Cars,EV,2024,percent,2.8,Other
United Kingdom,Historical,EV stock share,Cars,EV,2022,percent,2.8,Other
India,Historical,"Oil displacement, million lge",Cars,EV,2011,"Oil displacement, million lge",2.7,Other
India,Historical,"Oil displacement, million lge",Cars,EV,2012,"Oil displacement, million lge",2.7,Other
USA,Historical,Battery demand,Cars,EV,2013,GWh,2.7,Other
World,Historical,Battery demand,Cars,EV,2012,GWh,2.7,_World
France,Historical,EV sales share,Cars,EV,2019,percent,2.7,Other
France,Historical,EV stock share,Cars,EV,2022,percent,2.7,Other
Greece,Historical,EV sales share,Cars,EV,2020,percent,2.7,Other
Middle East and Caspian,Historical,EV sales share,Cars,EV,2024,percent,2.7,Aggregate_sales_stock
Rest of the world,Historical,EV sales share,Cars,EV,2023,percent,2.7,Other
USA,Historical,EV stock share,Cars,EV,2024,percent,2.7,Other
World,Historical,EV sales share,Cars,EV,2019,percent,2.7,_World
Rest of the world,Projection-STEPS,EV sales share,Cars,EV,2022,percent,2.7,Other
USA,Projection-STEPS,EV stock share,Cars,EV,2024,percent,2.7,Other
Rest of the world,Historical,Battery demand,Cars,EV,2017,GWh,2.6,Other
Austria,Historical,EV sales share,Cars,EV,2018,percent,2.6,Other
Belgium,Historical,EV sales share,Cars,EV,2017,percent,2.6,Other
Central and South America,Historical,EV sales share,Cars,EV,2023,percent,2.6,Other
Germany,Historical,EV stock share,Cars,EV,2021,percent,2.6,Other
Israel,Historical,EV sales share,Cars,EV,2020,percent,2.6,Other
New Zealand,Historical,EV stock share,Cars,EV,2023,percent,2.6,Other
Norway,Historical,EV stock share,Cars,EV,2015,percent,2.6,Other
Switzerland,Historical,EV sales share,Cars,EV,2017,percent,2.6,Other
United Kingdom,Historical,EV sales share,Cars,EV,2018,percent,2.6,Other
Latvia,Historical,EV sales share,Cars,EV,2020,percent,2.6,Other
Seychelles,Historical,EV sales share,Cars,EV,2019,percent,2.6,Other
Europe,Historical,Battery demand,Cars,EV,2014,GWh,2.5,Aggregate_sales_stock
Costa Rica,Historical,EV sales share,Cars,EV,2020,percent,2.5,Other
Europe,Historical,EV stock share,Cars,EV,2022,percent,2.5,Aggregate_sales_stock
Finland,Historical,EV sales share,Cars,EV,2017,percent,2.5,Other
Israel,Historical,EV stock share,Cars,EV,2022,percent,2.5,Other
North America,Historical,EV stock share,Cars,EV,2024,percent,2.5,Aggregate_sales_stock
Korea,Historical,EV sales share,Cars,EV,2020,percent,2.5,Other
Viet Nam,Historical,EV sales share,Cars,EV,2022,percent,2.5,Other
World,Historical,EV sales share,Cars,EV,2018,percent,2.5,_World
Europe,Projection-STEPS,EV stock share,Cars,EV,2022,percent,2.5,Aggregate_sales_stock
Czech Republic,Historical,EV sales share,Cars,EV,2020,percent,2.5,Other
Belgium,Historical,EV sales share,Cars,EV,2018,percent,2.4,Other
China,Historical,EV sales share,Cars,EV,2017,percent,2.4,Other
EU27,Historical,EV stock share,Cars,EV,2022,percent,2.4,EU27
Iceland,Historical,EV sales share,Cars,EV,2014,percent,2.4,Other
Netherlands,Historical,EV stock share,Cars,EV,2019,percent,2.4,Other
Korea,Historical,EV sales share,Cars,EV,2019,percent,2.4,Other
Sweden,Historical,EV sales share,Cars,EV,2015,percent,2.4,Other
Canada,Historical,EV stock share,Cars,EV,2023,percent,2.3,Other
Denmark,Historical,EV sales share,Cars,EV,2015,percent,2.3,Other
Denmark,Historical,EV stock share,Cars,EV,2020,percent,2.3,Other
Europe,Historical,EV sales share,Cars,EV,2018,percent,2.3,Aggregate_sales_stock
Thailand,Historical,EV sales share,Cars,EV,2022,percent,2.3,Other
USA,Historical,EV sales share,Cars,EV,2018,percent,2.3,Other
USA,Historical,EV sales share,Cars,EV,2020,percent,2.3,Other
USA,Projection-STEPS,EV sales share,Cars,EV,2020,percent,2.3,Other
Slovakia,Historical,EV sales share,Cars,EV,2020,percent,2.3,Other
Seychelles,Historical,EV sales share,Cars,EV,2018,percent,2.3,Other
Indonesia,Historical,EV sales share,Cars,EV,2023,percent,2.2,Other
Mexico,Historical,EV sales share,Cars,EV,2024,percent,2.2,Other
North America,Historical,EV sales share,Cars,EV,2020,percent,2.2,Aggregate_sales_stock
Korea,Historical,EV stock share,Cars,EV,2023,percent,2.2,Other
Uzbekistan,Historical,EV sales share,Cars,EV,2023,percent,2.2,Other
Bulgaria,Historical,EV sales share,Cars,EV,2021,percent,2.2,Other
Austria,Historical,EV stock share,Cars,EV,2021,percent,2.1,Other
Chile,Historical,EV sales share,Cars,EV,2024,percent,2.1,Other
Denmark,Historical,EV sales share,Cars,EV,2018,percent,2.1,Other
India,Historical,EV sales share,Cars,EV,2023,percent,2.1,Other
India,Historical,EV sales share,Cars,EV,2024,percent,2.1,Other
North America,Historical,EV sales share,Cars,EV,2018,percent,2.1,Aggregate_sales_stock
USA,Historical,EV sales share,Cars,EV,2019,percent,2.1,Other
USA,Historical,EV stock share,Cars,EV,2023,percent,2.1,Other
United Kingdom,Historical,EV stock share,Cars,EV,2021,percent,2.1,Other
World,Historical,EV stock share,Cars,EV,2022,percent,2.1,_World
India,Projection-STEPS,EV sales share,Cars,EV,2023,percent,2.1,Other
India,Projection-STEPS,EV sales share,Cars,EV,2024,percent,2.1,Other
USA,Projection-STEPS,EV stock share,Cars,EV,2023,percent,2.1,Other
World,Projection-STEPS,EV stock share,Cars,EV,2022,percent,2.1,_World
Indonesia,Historical,EV sales,Cars,BEV,2011,Vehicles,2.0,Other
Indonesia,Historical,EV sales,Cars,BEV,2013,Vehicles,2.0,Other
Malaysia,Historical,EV sales,Cars,BEV,2013,Vehicles,2.0,Other
Thailand,Historical,EV sales,Cars,BEV,2016,Vehicles,2.0,Other
China,Projection-STEPS,Oil displacement Mbd,Cars,EV,2030,Million barrels per day,2.0,Other
Austria,Historical,EV sales share,Cars,EV,2017,percent,2.0,Other
France,Historical,EV sales share,Cars,EV,2018,percent,2.0,Other
Germany,Historical,EV sales share,Cars,EV,2018,percent,2.0,Other
New Zealand,Historical,EV stock share,Cars,EV,2022,percent,2.0,Other
North America,Historical,EV sales share,Cars,EV,2019,percent,2.0,Aggregate_sales_stock
Sweden,Historical,EV stock share,Cars,EV,2019,percent,2.0,Other
Seychelles,Historical,EV sales share,Cars,EV,2017,percent,2.0,Other
Australia,Historical,EV stock share,Cars,EV,2024,percent,1.9,Other
China,Historical,EV stock share,Cars,EV,2020,percent,1.9,Other
Costa Rica,Historical,EV stock share,Cars,EV,2024,percent,1.9,Other
EU27,Historical,EV sales share,Cars,EV,2018,percent,1.9,EU27
France,Historical,EV stock share,Cars,EV,2021,percent,1.9,Other
North America,Historical,EV stock share,Cars,EV,2023,percent,1.9,Aggregate_sales_stock
Poland,Historical,EV sales share,Cars,EV,2020,percent,1.9,Other
Portugal,Historical,EV sales share,Cars,EV,2017,percent,1.9,Other
Portugal,Historical,EV stock share,Cars,EV,2022,percent,1.9,Other
Switzerland,Historical,EV sales share,Cars,EV,2016,percent,1.9,Other
United Kingdom,Historical,EV sales share,Cars,EV,2017,percent,1.9,Other
China,Projection-STEPS,EV stock share,Cars,EV,2020,percent,1.9,Other
Croatia,Historical,EV sales share,Cars,EV,2020,percent,1.9,Other
Hungary,Historical,EV sales share,Cars,EV,2019,percent,1.9,Other
Asia Pacific,Historical,EV stock share,Cars,EV,2021,percent,1.8,Aggregate_sales_stock
Belgium,Historical,EV stock share,Cars,EV,2020,percent,1.8,Other
Europe,Historical,EV sales share,Cars,EV,2017,percent,1.8,Aggregate_sales_stock
Europe,Historical,EV stock share,Cars,EV,2021,percent,1.8,Aggregate_sales_stock
Finland,Historical,EV stock share,Cars,EV,2020,percent,1.8,Other
Spain,Historical,EV stock share,Cars,EV,2024,percent,1.8,Other
Switzerland,Historical,EV stock share,Cars,EV,2020,percent,1.8,Other
Viet Nam,Historical,EV stock share,Cars,EV,2023,percent,1.8,Other
Europe,Projection-STEPS,EV stock share,Cars,EV,2021,percent,1.8,Aggregate_sales_stock
Estonia,Historical,EV sales share,Cars,EV,2020,percent,1.8,Other
China,Historical,Battery demand,Cars,EV,2014,GWh,1.7,Other
Asia Pacific,Historical,EV sales share,Cars,EV,2017,percent,1.7,Aggregate_sales_stock
Belgium,Historical,EV sales share,Cars,EV,2016,percent,1.7,Other
Canada,Historical,EV stock share,Cars,EV,2022,percent,1.7,Other
Colombia,Historical,EV sales share,Cars,EV,2021,percent,1.7,Other
France,Historical,EV sales share,Cars,EV,2017,percent,1.7,Other
Iceland,Historical,EV stock share,Cars,EV,2017,percent,1.7,Other
Netherlands,Historical,EV stock share,Cars,EV,2018,percent,1.7,Other
New Zealand,Historical,EV sales share,Cars,EV,2016,percent,1.7,Other
Rest of the world,Historical,EV sales share,Cars,EV,2022,percent,1.7,Other
Korea,Historical,EV stock share,Cars,EV,2022,percent,1.7,Other
Switzerland,Historical,EV sales share,Cars,EV,2015,percent,1.7,Other
Cyprus,Historical,EV sales share,Cars,EV,2021,percent,1.7,Other
Seychelles,Historical,EV sales share,Cars,EV,2022,percent,1.7,Other
India,Historical,Battery demand,Cars,EV,2022,GWh,1.6,Other
India,Projection-STEPS,Battery demand,Cars,EV,2022,GWh,1.6,Other
EU27,Historical,EV stock share,Cars,EV,2021,percent,1.6,EU27
Germany,Historical,EV sales share,Cars,EV,2017,percent,1.6,Other
Israel,Historical,EV sales share,Cars,EV,2019,percent,1.6,Other
Malaysia,Historical,EV sales share,Cars,EV,2017,percent,1.6,Other
Rest of the world,Projection-STEPS,EV sales share,Cars,EV,2021,percent,1.6,Other
Ireland,Historical,EV sales share,Cars,EV,2018,percent,1.6,Other
Austria,Historical,EV sales share,Cars,EV,2016,percent,1.5,Other
China,Historical,EV sales share,Cars,EV,2016,percent,1.5,Other
China,Historical,EV stock share,Cars,EV,2019,percent,1.5,Other
EU27,Historical,EV sales share,Cars,EV,2017,percent,1.5,EU27
Italy,Historical,EV stock share,Cars,EV,2024,percent,1.5,Other
Malaysia,Historical,EV sales share,Cars,EV,2018,percent,1.5,Other
Malaysia,Historical,EV sales share,Cars,EV,2023,percent,1.5,Other
Mexico,Historical,EV sales share,Cars,EV,2023,percent,1.5,Other
World,Historical,EV sales share,Cars,EV,2017,percent,1.5,_World
Hungary,Historical,EV sales share,Cars,EV,2018,percent,1.5,Other
India,Historical,"Oil displacement, million lge",Cars,EV,2010,"Oil displacement, million lge",1.4,Other
Europe,Historical,Battery demand,Cars,EV,2013,GWh,1.4,Aggregate_sales_stock
World,Historical,Battery demand,Cars,EV,2011,GWh,1.4,_World
Europe,Historical,EV sales share,Cars,EV,2016,percent,1.4,Aggregate_sales_stock
France,Historical,EV sales share,Cars,EV,2016,percent,1.4,Other
Iceland,Historical,EV sales share,Cars,EV,2013,percent,1.4,Other
India,Historical,EV sales share,Cars,EV,2022,percent,1.4,Other
Indonesia,Historical,EV sales share,Cars,EV,2022,percent,1.4,Other
Netherlands,Historical,EV stock share,Cars,EV,2016,percent,1.4,Other
Netherlands,Historical,EV stock share,Cars,EV,2017,percent,1.4,Other
Norway,Historical,EV sales share,Cars,EV,2011,percent,1.4,Other
Norway,Historical,EV stock share,Cars,EV,2014,percent,1.4,Other
Portugal,Historical,EV stock share,Cars,EV,2021,percent,1.4,Other
Spain,Historical,EV stock share,Cars,EV,2023,percent,1.4,Other
Sweden,Historical,EV sales share,Cars,EV,2014,percent,1.4,Other
Turkiye,Historical,EV stock share,Cars,EV,2024,percent,1.4,Other
USA,Historical,EV stock share,Cars,EV,2022,percent,1.4,Other
United Kingdom,Historical,EV sales share,Cars,EV,2016,percent,1.4,Other
World,Historical,EV stock share,Cars,EV,2021,percent,1.4,_World
India,Projection-STEPS,EV sales share,Cars,EV,2022,percent,1.4,Other
USA,Projection-STEPS,EV stock share,Cars,EV,2022,percent,1.4,Other
World,Projection-STEPS,EV stock share,Cars,EV,2021,percent,1.4,_World
Cyprus,Historical,EV sales share,Cars,EV,2020,percent,1.4,Other
Rest of the world,Historical,Battery demand,Cars,EV,2016,GWh,1.3,Other
Germany,Historical,EV stock share,Cars,EV,2020,percent,1.3,Other
Israel,Historical,EV stock share,Cars,EV,2021,percent,1.3,Other
Rest of the world,Historical,EV sales share,Cars,EV,2021,percent,1.3,Other
Spain,Historical,EV sales share,Cars,EV,2019,percent,1.3,Other
Sweden,Historical,EV stock share,Cars,EV,2018,percent,1.3,Other
Turkiye,Historical,EV sales share,Cars,EV,2022,percent,1.3,Other
USA,Historical,EV sales share,Cars,EV,2017,percent,1.3,Other
United Kingdom,Historical,EV stock share,Cars,EV,2020,percent,1.3,Other
Australia,Historical,EV sales share,Cars,EV,2019,percent,1.2,Other
Australia,Historical,EV stock share,Cars,EV,2023,percent,1.2,Other
Austria,Historical,EV stock share,Cars,EV,2020,percent,1.2,Other
Brazil,Historical,EV sales share,Cars,EV,2022,percent,1.2,Other
Canada,Historical,EV stock share,Cars,EV,2021,percent,1.2,Other
Central and South America,Historical,EV sales share,Cars,EV,2022,percent,1.2,Other
Costa Rica,Historical,EV sales share,Cars,EV,2019,percent,1.2,Other
Finland,Historical,EV sales share,Cars,EV,2016,percent,1.2,Other
France,Historical,EV sales share,Cars,EV,2015,percent,1.2,Other
Greece,Historical,EV stock share,Cars,EV,2024,percent,1.2,Other
Israel,Historical,EV sales share,Cars,EV,2018,percent,1.2,Other
Italy,Historical,EV stock share,Cars,EV,2023,percent,1.2,Other
Japan,Historical,EV sales share,Cars,EV,2017,percent,1.2,Other
Japan,Historical,EV sales share,Cars,EV,2021,percent,1.2,Other
North America,Historical,EV sales share,Cars,EV,2017,percent,1.2,Aggregate_sales_stock
North America,Historical,EV stock share,Cars,EV,2022,percent,1.2,Aggregate_sales_stock
Thailand,Historical,EV sales share,Cars,EV,2021,percent,1.2,Other
Thailand,Historical,EV stock share,Cars,EV,2024,percent,1.2,Other
USA,Historical,Battery demand,Cars,EV,2012,GWh,1.1,Other
Asia Pacific,Historical,EV stock share,Cars,EV,2020,percent,1.1,Aggregate_sales_stock
Australia,Historical,EV sales share,Cars,EV,2020,percent,1.1,Other
China,Historical,EV stock share,Cars,EV,2018,percent,1.1,Other
EU27,Historical,EV sales share,Cars,EV,2016,percent,1.1,EU27
Europe,Historical,EV stock share,Cars,EV,2020,percent,1.1,Aggregate_sales_stock
France,Historical,EV stock share,Cars,EV,2020,percent,1.1,Other
Japan,Historical,EV sales share,Cars,EV,2018,percent,1.1,Other
Netherlands,Historical,EV stock share,Cars,EV,2015,percent,1.1,Other
New Zealand,Historical,EV stock share,Cars,EV,2021,percent,1.1,Other
Poland,Historical,EV stock share,Cars,EV,2024,percent,1.1,Other
Korea,Historical,EV stock share,Cars,EV,2021,percent,1.1,Other
Switzerland,Historical,EV stock share,Cars,EV,2019,percent,1.1,Other
Thailand,Historical,EV sales share,Cars,EV,2020,percent,1.1,Other
United Kingdom,Historical,EV sales share,Cars,EV,2015,percent,1.1,Other
Europe,Projection-STEPS,EV stock share,Cars,EV,2020,percent,1.1,Aggregate_sales_stock
Lithuania,Historical,EV sales share,Cars,EV,2020,percent,1.1,Other
Colombia,Historical,EV sales,Cars,BEV,2011,Vehicles,1.0,Other
Thailand,Historical,EV sales,Cars,BEV,2010,Vehicles,1.0,Other
Asia Pacific,Historical,EV sales share,Cars,EV,2016,percent,1.0,Aggregate_sales_stock
Belgium,Historical,EV stock share,Cars,EV,2019,percent,1.0,Other
Canada,Historical,EV sales share,Cars,EV,2017,percent,1.0,Other
China,Historical,EV sales share,Cars,EV,2015,percent,1.0,Other
Europe,Historical,EV sales share,Cars,EV,2015,percent,1.0,Aggregate_sales_stock
Japan,Historical,EV stock share,Cars,EV,2024,percent,1.0,Other
Netherlands,Historical,EV sales share,Cars,EV,2012,percent,1.0,Other
Thailand,Historical,EV sales share,Cars,EV,2019,percent,1.0,Other
Hungary,Historical,EV sales share,Cars,EV,2017,percent,1.0,Other
World,Historical,Oil displacement Mbd,Cars,EV,2024,Million barrels per day,0.99,_World
World,Projection-STEPS,Oil displacement Mbd,Cars,EV,2024,Million barrels per day,0.99,_World
